Feature ID	Taxon	Confidence
252b9224f750c6b102374f6f43add657	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819	0.8628135304767613
2a81b6ad908fc5d65368be2a9914cafd	d__Bacteria; p__Firmicutes; c__Clostridia	0.9985248279232435
3ad028c28cf5cf474dd0def95a3617e9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8686593959176044
9f155af968408424fd4d16d17ef68c23	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.980645785994581
57d0112a6f1949bb025763b48887a749	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9894452608925693
bf3e9fa4a574ec78b76f14314689da6c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_bacterium	0.8173199204610205
bbcf28eb8fe2b70622adc639aee4acd4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9941143265791886
a3908ba84df6f5d9473693fa424619a2	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_bacterium	0.7512018944264499
51791ed209ae10a290fb90248b219671	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae	0.9865621448732848
f559c3d50b63c19919508bdec9d5a917	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9669985511312406
8d5d02e8a82edceb4248b6151c6cf480	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9537959895783112
3b553ccbd1a10d27640a1652edcda0eb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9734340426479846
29c706223d8d490dc2cae29e50535974	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9237110677483655
ed2b62e7a7b23eb2dbdfe9fe4b87101f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999964975135177
c29a51de6ce9082eca68d9c8551a7fc2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Aureimonas	0.7289739874779659
39808c28c62783e253c1e43aafa80e6c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.9958091575576967
a6bf1f7e6e3b9aae81f45e0a3e462031	d__Bacteria; p__Firmicutes; c__Clostridia	0.9893959294404526
e2a9274c6b624b51a6100e468b11aea6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8700300991554468
98343fce1941038f9fd6c1d9baf4726f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Gemmobacter	0.9146547764466186
5df7b9967297cadadca278e62887f9bd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999389469736365
8148eafe943a53d85bff6347b20e93ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Candidatus_Alysiosphaera; s__uncultured_bacterium	0.7734371157305435
d0edc00837b96cd82140752db76f1c3a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetitomaculum; s__Lachnospiraceae_bacterium	0.9409268474145905
f171beba2e6c0cf0eb300556f029fa23	d__Bacteria	0.7787694895473916
70a5662f66052e8e64d63814f7b2e5b5	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae; g__Myrothecium	0.8189456138818505
7b19fe70ffc5bbffb94aac8487753bae	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45	0.9999924045035593
c243d021d5528815fbdf563f50b1d983	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__Kouleothrix	0.9997724277454723
1861dfba7c283eaa5d0b9727f77ffdb7	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45	0.9999874718692587
a4aaef7c4626e7a315836d425c52b616	d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Thermomicrobiales; f__JG30-KF-CM45; g__JG30-KF-CM45	0.9999743754403935
bbbc3d19fd4d2f20d2ac500fdfc34613	d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__Dojkabacteria; f__Dojkabacteria; g__Dojkabacteria; s__uncultured_bacterium	0.9857574259961619
a500722253b6b4edf71a5363e7080e0b	d__Bacteria; p__Patescibacteria; c__Dojkabacteria; o__Dojkabacteria; f__Dojkabacteria; g__Dojkabacteria	0.9999990517159026
dd78bbd1350e88075b208f48cbf68d6b	Unassigned	0.4709237879075028
1a96f85fbe238d96719c9429e153f3ef	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__RBG-13-54-9; f__RBG-13-54-9; g__RBG-13-54-9	0.9996078400711703
a6179c641943b288b52e133b46d2bbcf	Unassigned	0.32713049448419784
942596833f0680eaadaba01a44263e48	Unassigned	0.6155269967384094
49045c771a51517ee1311abaaa87e7da	d__Bacteria	0.884919561304018
7bf7f9a15c2abf8d732c3354d5ce79da	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales	0.9402214102258524
5ff1ddbf4001087b730aebd1ae79e513	d__Bacteria	0.8904472526461986
c80e70ae1a332cc39b5f655207745a36	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__Leptolinea_tardivitalis	0.9596338278764499
a1a0aadf6e14b2bbbe36d3f06d2ff83c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Longilinea; s__uncultured_Chloroflexi	0.7136448915161722
b7834beac399a92841065f68749ddabf	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__Leptolinea_tardivitalis	0.949636701201918
1c5969f601dbeeee960a8f08859d276b	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.9669319171259055
a54965a5104f5dd7ea9770396214e806	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_bacterium	0.9465379328853394
23436e62bef94855a0c96f65eb96f0b7	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	0.9999745447641645
c193065fe2197553675fc66f287b33bc	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales	0.763977032095359
eb720f5d5a9cf34f037d89efb139e7dc	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium	0.9868947381243244
04f1007174418b314faf6755792c710c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__uncultured_bacterium	0.8282370581787906
4a3bb95cbe662b8055d379bad8c0078e	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__metagenome	0.815742803830468
11482b39a63b51936154a033c833661c	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.990548952130501
28673411339b2a2501e705419204609a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__uncultured_bacterium	0.9664784355832541
293d07ccab93f333c37cc1e865791bfa	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__metagenome	0.9403629349548173
546deaad99dd2cc80a969afcb0d51634	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__uncultured; s__metagenome	0.7555108031223758
b6be80b76bab668a58b638be17f77b9a	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales	0.7205463192101537
ebe4eef08033c12182f9efb00ff52707	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.8033605445961723
ffadaf01f7032c85619400eb388675a6	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.7843504024914628
3f8ca27a8a9dbfc6a516e385a6d45050	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.995034089519875
761282d4e73a4202c1d7fcfc4165be16	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.7296041312573154
4663bad81d95868b793ba303696cf749	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031	0.7963461871952515
d730e51db6f41db260176a058a28f5c2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Romboutsia	0.9528177487969871
168f0091b72bcaf1868a334e263a7e15	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9780155720361942
f4ae0b0fdbeea85755971b9c4dbc08ad	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_8	0.9849929552405419
6ac8d1a1411de517555f490b44d643b6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax	0.9810708091972821
e9bc6518f32bd3f0a0c1427f0b3fe09c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Proteocatella; s__uncultured_prokaryote	0.8104109072878669
1f46e286ffba2d83a22cfcfea380cbcb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus	0.987607418528067
a83a58e8ceb5b6c95187849f2eee87e2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9926557080273973
53802cac14871de28be80e111880e26f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__uncultured; s__uncultured_Clostridium	0.9840407983762061
344230c12cfdcd921177e72e9faed151	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Epulopiscium; s__uncultured_bacterium	0.9664699056473686
d84ca6f0c9922d561bf39009a44c78b0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999934878349823
9c36367912fc8f3e7df3962f028259f9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999815161144021
27a23c1e53d1f9abd8aa0e16a14b3be1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_jeikeium	0.7456810535166037
8d081e2822f99d147573a60739f217c1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus	0.9999921607119081
a4c240c8f5520cc6562c4851416df0e2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9992094697011746
a2e65d7c30ddc9e6cbd825b87122c707	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Proteiniclasticum	0.9900759371634259
eaef16c039d22a309fccacdf8ebf19ed	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999468386608134
57ed4343cd3fa51042782879d793aa10	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Anaerofustaceae; g__Anaerofustis; s__uncultured_bacterium	0.9677606808153119
1bb276e14aa4d887f5ace5fedebbec49	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__PeM15; f__PeM15; g__PeM15	0.9998281518642167
848dde87562d1425a6e6d769cae02309	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Intrasporangiaceae	0.9635922817825946
ac450909250e5926f32bdd934d05bca3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Sporichthyaceae; g__Longivirga; s__uncultured_bacterium	0.8107919851721153
cd28478dd42af8affa9fd810920b2166	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Frankiales; g__Frankiales; s__uncultured_bacterium	0.9848027623322065
7ce266e7a5205be246b1bc13c122838e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae	0.9978191739606596
d237c1b26c36a6c592eeeb1c2ed2231d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.9983738685671446
6587b417fe3a6ba965e3fee888497189	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae	0.995148019396866
05252b6d5c7f02914c7d8bf8675b3c88	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8798187669398374
4c04c26d6989a729724c8951479fd1d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Anaerofustaceae; g__Anaerofustis; s__uncultured_bacterium	0.9702370667537789
b108f32444a12ef80a18bc72083f3724	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__bacterium_NLAE-zl-C313	0.9496098694032956
aafdde0badd42c2dee49a61b55a09f0c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9860274862533751
fbaf5578db534eb5dc0c8531a86f616c	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.886769599245831
ace31c5cf058ca4f690a752b65c835e0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9406403205781853
fd93c8352447db3c3eea36e2e0eb2b28	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium; s__uncultured_bacterium	0.9558879363514704
afc185c4bd2c40b3ec15c34d1e360748	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Polymorphobacter	0.9999109940144982
bba944d88471033df007863702b5d572	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9827074488123845
6752c859c8b4ff0981619aa59c4b9efe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9996266529104721
a8e7830af60d3b8387c234494b1855e9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.7793424703850973
09395209fa2b5967153f9f9f042472b0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9924372175192754
885a7f786d292c9e8a8a09b8306da6a1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum	0.9999777762640797
f1adc92c114c78869e6838bf161ca278	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum	0.9986638651175042
a1a9674664ebcf3acb96632155103bde	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.8700603809113936
f9ce682ed694794a0e1a8dfdac9106ee	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae	0.9999242562618984
11c6a4093da68b74b3aa3457a70cc717	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.9973051509512559
59c8796713adc7a2dd4b1c7ea12162e3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.9770223743907256
ff0f17d68e0221a4ee989caf9840bfc7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__uncultured; g__uncultured; s__bacterium_A52C2	0.9700107490323081
938b26ea4905a9a73e0e821f36c6965e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__uncultured; s__uncultured_bacterium	0.9101958916396731
61ceffdfddf031e4e558df356c11c0dc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9961628387344938
2f72a00077a4b068b95f5e1e99e663a1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9993928246261107
bc42ce02eaa5af8267c2d61af2159942	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9896200435667217
0f17401631b1fa4785fb1888069b077f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Pseudorhodoplanes	0.9542641034227579
ab15190cff711a6168749dc22d3af265	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.9984676968320458
d55a10b33fc15125273596c90654a562	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.9988682313289348
f0f5b8557ff4e26a49c36c7bebccbb35	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.9991574133926666
10438d95751691367c3b5fe3a5f5f636	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Ancalomicrobiaceae; g__Ancalomicrobium; s__uncultured_bacterium	0.9893836896252126
f80158f2bcc5633792b686b1a327c118	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7010349701437368
74eee4086015c787541d60405ca11b9d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.9069338778671823
e6eec8176e75d43a9a293e1a2ac2e41c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.9896378702014279
44ef9eb5908c2f8b28299b4acbde6e6e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__alphaI_cluster	0.8901687402213634
441e8a072cd4f3f0786615170ec4cdc3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Pleomorphomonadaceae; g__Pleomorphomonas; s__uncultured_bacterium	0.8641459011991607
17e7d47a1a9d303473a883f133914322	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Phreatobacter	0.9150170349244563
b280ddc375154cad52c7b62e5f705385	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.8209297270168889
23e59494b1a35227aec13e348a755c45	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Candidatus_Xenohaliotis; s__uncultured_bacterium	0.7475743545100002
bbf542e9870613605f0d14383cbbb991	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9417320198117125
1cfa53a6c80f7d6cbcea3ef561efd9f2	d__Bacteria; p__Firmicutes; c__Clostridia	0.9999653034153617
4153bf30bf89c2443f0b9c67ae3446be	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.7421092391137332
b6cc3a85a2401da3706840da55185c13	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999910640733217
dd82dd03ab6a22f722412c167e8f3b76	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999950811266001
0b1f0d6361d55f9d5f1a2d92c599f4e8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.7623633442778922
f33e7c4abaf5c86f46c0976786eefc83	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.8233433000495806
94150d319a21095bd63df464636e7774	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.7399048049713106
f9cd2ab3f1b8001f98107d802e9c6397	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999704847349945
749d40892542ee088686dbcbfda2147b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.7066352340813028
8453aef1e7cfa90d4e9cfd89ad4821ba	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter	0.7963111846214757
eae7872f488de30a166244d4c1bebafd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999797278039816
f0f0558bdd75d6be62c7131bf224f365	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999917691447637
17c428c54c1846671cd9857d2377ce24	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter	0.7457450782431714
